animal_id,date,rigid,n_done_trials,n_sessions,start_time,train_dur_hrs,trial_rate,hit_rate,viol_rate,side_bias,mass,tech,percent_target,pub_volume,rig_volume,volume_target,water_diff
R023,2024-01-27,Rig18,111.0,1,06:06:33,1.52,73.03,0.81,0.08,-0.0299999999999999,370.9,JM,0.0,0.0,3.071,11.13,-8.059000000000001
R024,2024-01-27,Rig19,151.0,1,07:48:09,3.31,45.62,0.85,0.04,-0.1399999999999999,418.2,JM,0.0,0.0,5.535,12.55,-7.015000000000001
R025,2024-01-27,Rig12,107.0,1,07:48:06,3.33,32.13,0.91,0.35,-0.03,320.6,JM,0.0,0.0,1.92,9.62,-7.699999999999999
R026,2024-01-27,Rig22,57.0,1,07:48:14,3.34,17.07,0.73,0.23,-0.13,386.6,JM,0.0,0.0,1.12,11.6,-10.48
R027,2024-01-27,Rig24,71.0,1,07:48:13,3.34,21.26,0.88,0.52,0.09,403.7,JM,0.0,0.0,1.05,12.11,-11.06
R028,2024-01-27,Rig06,163.0,1,07:48:24,3.34,48.8,0.77,0.13,-0.04,427.8,JM,0.0,0.0,4.4,12.83,-8.43
R029,2024-01-27,Rig09,102.0,1,07:48:04,3.36,30.36,0.84,0.09,0.1699999999999999,413.3,JM,0.0,0.0,3.51,12.4,-8.89
R020,2024-01-28,,,0,,0.0,,,,,448.9,JM,0.0,0.0,0.0,13.47,-13.47
R021,2024-01-28,Rig09,80.0,1,06:10:06,1.49,53.69,0.8699999999999999,0.22,0.2099999999999999,386.2,JM,0.0,0.0,2.16,11.59,-9.43
R022,2024-01-28,Rig16,159.0,1,06:08:00,1.52,104.61,0.9499999999999998,0.02,0.02,447.1,JM,0.0,0.0,5.18,13.41,-8.23
R023,2024-01-28,Rig18,117.0,1,06:06:04,1.55,75.48,0.73,0.17,-0.05,373.1,JM,0.0,0.0,2.627,11.19,-8.562999999999999
R024,2024-01-28,Rig19,154.0,1,07:49:10,3.31,46.53,0.83,0.07,-0.0799999999999999,419.3,JM,0.0,0.0,5.355,12.58,-7.225
R025,2024-01-28,Rig12,184.0,1,07:49:08,3.31,55.59,0.85,0.27,-0.1,317.3,JM,0.0,0.0,3.42,9.52,-6.1
R026,2024-01-28,Rig22,74.0,1,07:49:15,3.32,22.29,0.83,0.11,0.0399999999999999,387.3,JM,0.0,0.0,1.925,11.62,-9.695
R027,2024-01-28,Rig24,61.0,1,07:49:14,3.32,18.37,0.97,0.52,-0.04,407.8,JM,0.0,0.0,0.98,12.23,-11.25
R028,2024-01-28,Rig06,175.0,1,07:49:24,3.33,52.55,0.81,0.2,-0.0399999999999999,432.6,JM,0.0,0.0,4.52,12.98,-8.46
R029,2024-01-28,Rig09,62.0,1,07:52:14,3.28,18.9,0.8,0.21,0.16,420.2,JM,0.0,0.0,1.755,12.61,-10.855
R020,2024-01-29,Rig08,79.0,1,04:00:46,1.15,68.7,0.73,0.08,0.14,447.0,JM,0.0,0.0,1.918,13.41,-11.492
R021,2024-01-29,Rig09,68.0,1,04:03:21,1.1,61.82,0.91,0.22,0.08999999999999997,385.0,JM,0.0,0.0,1.92,11.55,-9.63
R022,2024-01-29,Rig16,129.0,1,03:55:39,1.23,104.88,0.94,0.02,0.09999999999999998,444.0,JM,0.0,0.0,4.165,13.32,-9.155000000000001
R023,2024-01-29,Rig18,96.0,1,03:55:34,1.23,78.05,0.84,0.10000000000000002,0.04999999999999993,372.0,JM,0.0,0.0,2.664,11.16,-8.496
R024,2024-01-29,,,0,,0.0,,,,,418.0,JM,0.0,0.0,0.0,12.54,-12.54
R025,2024-01-29,,,0,,0.0,,,,,316.0,JM,0.0,0.0,0.0,9.48,-9.48
R026,2024-01-29,,,0,,0.0,,,,,384.0,JM,0.0,0.0,0.0,11.52,-11.52
R027,2024-01-29,,,0,,0.0,,,,,403.0,JM,0.0,0.0,0.0,12.09,-12.09
R028,2024-01-29,,,0,,0.0,,,,,428.0,JM,0.0,0.0,0.0,12.84,-12.84
R029,2024-01-29,,,0,,0.0,,,,,419.0,JM,0.0,0.0,0.0,12.57,-12.57
