animal_id,date,rigid,n_done_trials,n_sessions,start_time,train_dur_hrs,trial_rate,hit_rate,viol_rate,side_bias,mass,tech,percent_target,pub_volume,rig_volume,volume_target,water_diff
R611,2023-06-28,Rig404,191.0,1,07:36:51,1.01,189.11,0.48,0.01,-0.1399999999999999,17.62,ER,4.0,0.0,0.728,0.7,0.028
R611,2023-06-29,Rig404,195.0,1,09:22:03,1.03,189.32,0.51,0.02,-0.22,17.3,JL,4.0,0.0,0.776,0.69,0.086
R611,2023-06-30,Rig404,193.0,1,09:00:52,1.07,180.37,0.51,0.02,-0.1299999999999999,17.31,JL,4.0,0.0,0.784,0.69,0.094
R611,2023-07-01,Rig404,197.0,1,07:45:21,1.09,180.73,0.4699999999999999,0.01,-0.0199999999999999,17.1,ER,4.0,0.0,0.736,0.68,0.0559999999999999
R611,2023-07-02,Rig404,265.0,1,09:41:14,1.55,170.97,0.47,0.02,0.06,17.18,ER,4.0,0.0,0.984,0.69,0.294
R611,2023-07-03,Rig404,177.0,1,09:38:57,1.02,173.53,0.54,0.0499999999999999,0.0399999999999999,17.5,JL,4.0,0.0,0.736,0.7,0.036
R611,2023-07-04,Rig404,185.0,1,07:27:18,1.02,181.37,0.4899999999999999,0.04,0.03,17.58,ER,4.0,0.0,0.704,0.7,0.004
R611,2023-07-05,Rig404,177.0,1,07:28:49,1.02,173.53,0.51,0.02,-0.01,17.52,ER,4.0,0.0,0.704,0.7,0.004
R611,2023-07-06,Rig404,210.0,1,09:05:24,1.11,189.19,0.53,0.03,-0.18,17.34,JL,4.0,0.0,0.872,0.69,0.182
R612,2023-06-22,,,0,,0.0,,,,,16.86,JL,4.0,0.0,0.735,0.67,0.0649999999999999
R612,2023-06-23,Rig402,191.0,1,09:20:38,1.01,189.11,0.7199999999999999,0.14,-0.03,16.81,JL,4.0,0.0,0.833,0.67,0.1629999999999999
R612,2023-06-24,Rig402,192.0,1,09:35:04,1.03,186.41,0.71,0.16,0.05,16.83,ER,4.0,0.0,0.805,0.67,0.135
R612,2023-06-25,Rig402,200.0,1,09:18:10,1.06,188.68,0.71,0.12,-0.05,16.92,ER,4.0,0.0,0.875,0.68,0.1949999999999999
R612,2023-06-26,Rig402,217.0,1,09:22:12,1.08,200.93,0.71,0.1799999999999999,-0.0499999999999999,17.06,JL,4.0,0.0,0.889,0.68,0.2089999999999999
R612,2023-06-27,Rig402,193.0,1,09:29:00,1.08,178.7,0.7,0.21,0.0999999999999999,17.29,JL,4.0,0.0,0.756,0.69,0.066
R612,2023-06-28,Rig402,207.0,1,07:36:49,1.01,204.95,0.73,0.1599999999999999,0.13,17.43,ER,4.0,0.0,0.896,0.7,0.196
R612,2023-06-29,Rig402,206.0,1,09:20:57,1.04,198.08,0.69,0.33,0.0,17.26,JL,4.0,0.036,0.665,0.69,0.0110000000000001
R612,2023-06-30,Rig402,217.0,1,09:00:06,1.09,199.08,0.63,0.23,0.2099999999999999,17.24,JL,4.0,0.0,0.749,0.69,0.059
R612,2023-07-01,Rig402,207.0,1,07:45:21,1.09,189.91,0.61,0.13,0.02,17.0,ER,4.0,0.0,0.77,0.68,0.0899999999999999
R612,2023-07-02,Rig402,301.0,1,09:41:17,1.55,194.19,0.77,0.23,-0.02,17.1,ER,4.0,0.0,1.246,0.68,0.566
R612,2023-07-03,Rig402,213.0,1,09:36:57,1.06,200.94,0.7300000000000001,0.23,0.04,17.42,JL,4.0,0.0,0.833,0.7,0.133
R612,2023-07-04,Rig402,204.0,1,07:27:21,1.02,200.0,0.69,0.17,0.0499999999999999,17.64,ER,4.0,0.0,0.819,0.71,0.1089999999999999
R612,2023-07-05,Rig402,207.0,1,07:28:52,1.02,202.94,0.72,0.17,-0.0899999999999999,17.52,ER,4.0,0.0,0.868,0.7,0.168
R612,2023-07-06,Rig402,180.0,1,09:10:49,1.02,176.47,0.73,0.21,-0.15,17.29,JL,4.0,0.0,0.721,0.69,0.031
R613,2023-06-22,,,0,,0.0,,,,,16.75,JL,4.0,0.0,0.88,0.67,0.2099999999999999
R613,2023-06-23,Rig403,180.0,1,09:20:58,1.01,178.22,0.7900000000000001,0.27,0.02,16.81,JL,4.0,0.0,0.824,0.67,0.1539999999999999
R613,2023-06-24,Rig403,180.0,1,09:35:07,1.03,174.76,0.72,0.22,-0.17,16.61,ER,4.0,0.0,0.808,0.66,0.148
R613,2023-06-25,Rig403,188.0,1,09:18:12,1.06,177.36,0.72,0.23,-0.01,16.83,ER,4.0,0.0,0.84,0.67,0.1699999999999999
R613,2023-06-26,Rig403,197.0,1,09:21:33,1.09,180.73,0.8100000000000002,0.24,-0.0199999999999999,16.9,JL,4.0,0.0,0.968,0.68,0.2879999999999999
R613,2023-06-27,Rig403,180.0,1,09:30:20,1.06,169.81,0.71,0.26,-0.19,16.99,JL,4.0,0.0,0.76,0.68,0.0799999999999999
R613,2023-06-28,Rig403,170.0,1,07:36:52,1.01,168.32,0.7799999999999999,0.18,-0.1899999999999999,17.12,ER,4.0,0.0,0.872,0.68,0.1919999999999999
R613,2023-06-29,Rig403,188.0,1,09:19:02,1.08,174.07,0.69,0.2,0.12,17.1,JL,4.0,0.0,0.84,0.68,0.1599999999999999
R613,2023-06-30,Rig403,188.0,1,08:59:51,1.09,172.48,0.7,0.21,0.22,17.34,JL,4.0,0.0,0.832,0.69,0.142
R613,2023-07-01,Rig403,141.0,1,07:45:23,1.09,129.36,0.7,0.29,-0.2899999999999999,17.24,ER,4.0,0.132,0.56,0.69,0.0020000000000001
R613,2023-07-02,Rig403,269.0,1,09:41:15,1.55,173.55,0.74,0.25,-0.04,17.96,ER,4.0,0.0,1.2,0.72,0.48
R613,2023-07-03,Rig403,184.0,1,09:37:21,1.05,175.24,0.72,0.24,-0.3299999999999999,18.11,JL,4.0,0.0,0.816,0.72,0.0959999999999999
R613,2023-07-04,Rig403,188.0,1,07:27:19,1.02,184.31,0.79,0.21,-0.03,18.22,ER,4.0,0.0,0.944,0.73,0.2139999999999999
R613,2023-07-05,Rig403,179.0,1,07:28:49,1.02,175.49,0.72,0.27,-0.19,17.88,ER,4.0,0.0,0.752,0.72,0.032
R613,2023-07-06,Rig403,166.0,1,09:13:05,0.99,167.68,0.69,0.22,-0.43,17.37,JL,4.0,0.0,0.728,0.69,0.038
R614,2023-06-22,,,0,,0.0,,,,,19.18,JL,4.0,0.0,1.07,0.77,0.3
R614,2023-06-23,Rig405,157.0,1,09:20:37,1.01,155.45,0.72,0.08,0.1899999999999999,19.35,JL,4.0,0.0,1.04,0.77,0.27
R614,2023-06-24,Rig405,132.0,1,09:35:08,1.03,128.16,0.75,0.04,-0.07,19.32,ER,4.0,0.0,0.96,0.77,0.1899999999999999
R614,2023-06-25,Rig405,162.0,1,09:18:13,1.05,154.29,0.71,0.1199999999999999,0.0899999999999999,19.39,ER,4.0,0.0,1.01,0.78,0.2299999999999999
R614,2023-06-26,Rig405,166.0,1,09:22:46,1.07,155.14,0.68,0.14,0.25,19.1,JL,4.0,0.0,0.97,0.76,0.2099999999999999
R614,2023-06-27,Rig405,179.0,1,09:30:58,1.05,170.48,0.72,0.13,0.31,19.1,JL,4.0,0.0,1.14,0.76,0.3799999999999999
R614,2023-06-28,Rig405,147.0,1,07:36:53,1.0,147.0,0.73,0.07,-0.05,19.12,ER,4.0,0.0,0.99,0.76,0.2299999999999999
R614,2023-06-29,Rig405,164.0,1,09:22:05,1.03,159.22,0.79,0.08,0.04,19.09,JL,4.0,0.0,1.19,0.76,0.4299999999999999
R614,2023-06-30,Rig405,160.0,1,09:00:25,1.08,148.15,0.75,0.09,0.03,19.15,JL,4.0,0.0,1.09,0.77,0.32
R614,2023-07-01,Rig405,163.0,1,07:45:22,1.09,149.54,0.69,0.07,0.0599999999999999,19.3,ER,4.0,0.0,1.04,0.77,0.27
R614,2023-07-02,Rig405,207.0,1,09:41:12,1.55,133.55,0.73,0.06,0.09,19.29,ER,4.0,0.0,1.43,0.77,0.6599999999999999
R614,2023-07-03,Rig405,150.0,1,09:39:12,1.02,147.06,0.69,0.09,-0.1099999999999999,19.74,JL,4.0,0.0,0.96,0.79,0.1699999999999999
R614,2023-07-04,Rig405,160.0,1,07:27:16,1.02,156.86,0.78,0.11,-0.06,19.81,ER,4.0,0.0,1.11,0.79,0.32
R614,2023-07-05,Rig405,164.0,1,07:28:50,1.02,160.78,0.68,0.1,-0.0299999999999999,19.69,ER,4.0,0.0,1.01,0.79,0.2199999999999999
R614,2023-07-06,Rig405,160.0,1,09:09:59,1.03,155.34,0.8,0.14,-0.03,19.4,JL,4.0,0.0,1.1,0.78,0.32
Y500,2023-06-22,Rig401,220.0,1,10:13:16,1.1,200.0,0.62,0.47,-0.1499999999999999,26.4,JL,5.5,0.678,0.782,1.45,0.01
Y500,2023-06-23,Rig401,228.0,1,10:27:17,1.04,219.23,0.6199999999999999,0.51,-0.21,26.51,JL,5.5,0.69,0.774,1.46,0.004
Y500,2023-06-24,Rig401,236.0,1,11:06:02,1.02,231.37,0.64,0.5,-0.2299999999999999,26.38,ER,5.5,0.612,0.84,1.45,0.002
Y500,2023-06-25,Rig401,222.0,1,10:47:40,1.06,209.43,0.7100000000000001,0.38,-0.0799999999999999,26.61,ER,5.5,0.396,1.078,1.46,0.0140000000000002
Y500,2023-06-26,Rig401,257.0,1,10:34:46,1.05,244.76,0.63,0.39,-0.26,26.72,JL,5.5,0.321,1.15,1.47,0.0009999999999998
Y500,2023-06-27,Rig401,231.0,1,10:44:16,1.02,226.47,0.73,0.44,-0.1899999999999999,26.87,JL,4.5,0.165,1.05,1.21,0.0050000000000001
Y500,2023-06-28,Rig401,213.0,1,08:49:02,1.02,208.82,0.6500000000000001,0.35,-0.1099999999999999,26.5,ER,4.5,0.234,0.97,1.19,0.014
Y500,2023-06-29,Rig401,317.0,1,10:32:10,1.29,245.74,0.77,0.26,-0.2,26.03,JL,4.5,0.0,2.188,1.17,1.0180000000000002
Y500,2023-06-30,Rig401,282.0,1,10:24:12,1.15,245.22,0.79,0.27,-0.2,26.74,JL,4.5,0.0,1.914,1.2,0.714
Y500,2023-07-01,Rig401,239.0,1,09:09:11,1.01,236.63,0.8,0.22,-0.13,26.81,ER,4.5,0.0,1.774,1.21,0.5640000000000001
Y500,2023-07-02,Rig401,254.0,1,11:51:42,1.05,241.9,0.81,0.27,-0.17,26.7,ER,4.5,0.0,1.81,1.2,0.6100000000000001
Y500,2023-07-03,Rig401,298.0,1,10:45:07,1.14,261.4,0.84,0.28,-0.12,26.7,JL,4.5,0.0,2.012,1.2,0.812
Y500,2023-07-04,Rig401,276.0,1,08:40:09,1.01,273.27,0.79,0.28,-0.0899999999999999,27.02,ER,4.5,0.0,1.816,1.22,0.5960000000000001
Y500,2023-07-05,Rig401,275.0,1,08:42:13,1.01,272.28,0.85,0.3,-0.02,26.78,ER,4.5,0.0,1.804,1.21,0.5940000000000001
Y500,2023-07-06,Rig401,276.0,1,10:20:25,1.14,242.11,0.87,0.22,-0.1099999999999999,26.26,JL,4.5,0.0,1.92,1.18,0.74
Y501,2023-06-22,Rig402,188.0,1,10:17:07,1.04,180.77,0.66,0.49,0.2799999999999999,24.01,JL,5.5,0.429,0.9,1.32,0.0089999999999998
Y501,2023-06-23,Rig402,161.0,1,10:27:17,1.04,154.81,0.52,0.39,0.3,24.04,JL,5.5,0.648,0.676,1.32,0.004
Y501,2023-06-24,Rig402,209.0,1,11:06:03,1.02,204.9,0.61,0.49,0.0999999999999999,23.68,ER,5.5,0.588,0.725,1.3,0.0129999999999999
Y501,2023-06-25,Rig402,193.0,1,10:47:30,1.06,182.08,0.57,0.28,0.14,23.8,ER,5.5,0.39,0.924,1.31,0.004
Y501,2023-06-26,Rig402,242.0,1,10:34:41,1.05,230.48,0.51,0.36,0.39,23.8,JL,5.5,0.369,0.94,1.31,-0.0010000000000001
Y501,2023-06-27,Rig402,207.0,1,10:44:21,1.02,202.94,0.6,0.34,0.24,23.6,JL,4.5,0.069,0.997,1.06,0.006
Y501,2023-06-28,Rig402,215.0,1,08:49:01,1.02,210.78,0.5,0.38,0.27,23.24,ER,4.5,0.276,0.775,1.05,0.0010000000000001
Y501,2023-06-29,Rig402,278.0,1,10:32:12,1.29,215.5,0.52,0.45,0.18,22.64,JL,4.5,0.105,0.925,1.02,0.01
Y501,2023-06-30,Rig402,273.0,1,10:16:34,1.27,214.96,0.57,0.39,0.25,22.72,JL,4.5,0.0,1.131,1.02,0.1109999999999999
Y501,2023-07-01,Rig402,213.0,1,09:09:10,1.01,210.89,0.63,0.41,0.1899999999999999,22.7,ER,4.5,0.18,0.848,1.02,0.008
Y501,2023-07-02,Rig402,220.0,1,11:51:42,1.04,211.54,0.52,0.45,0.31,22.85,ER,4.5,0.252,0.786,1.03,0.008
Y501,2023-07-03,Rig402,233.0,1,10:46:15,1.12,208.04,0.56,0.32,0.2199999999999999,22.78,JL,4.5,0.0,1.051,1.03,0.0209999999999999
Y501,2023-07-04,Rig402,216.0,1,08:40:11,1.01,213.86,0.63,0.26,0.0999999999999999,22.76,ER,4.5,0.0,1.194,1.02,0.1739999999999999
Y501,2023-07-05,Rig402,242.0,1,08:42:14,1.01,239.6,0.53,0.24,0.0899999999999999,22.71,ER,4.5,0.0,1.176,1.02,0.1559999999999999
Y501,2023-07-06,Rig402,237.0,1,10:20:32,1.14,207.89,0.58,0.32,0.0999999999999999,22.2,JL,4.5,0.0,1.163,1.0,0.163
Y601,2023-06-28,,,0,,0.0,,,,,28.97,ER,0.0,0.0,0.0,1.16,-1.16
Y601,2023-07-04,,,0,,0.0,,,,,28.97,ER,0.0,0.0,0.0,1.16,-1.16
Y601,2023-07-05,,,0,,0.0,,,,,28.14,ER,0.0,0.0,0.0,1.13,-1.13
Y510,2023-06-22,Rig403,109.0,1,10:18:25,1.01,107.92,0.55,0.5999999999999999,-0.19,21.43,JL,5.2,0.912,0.207,1.11,0.0089999999999998
Y510,2023-06-23,Rig403,92.0,1,10:28:03,1.02,90.2,0.45,0.37,0.01,21.32,JL,5.2,0.912,0.206,1.11,0.008
Y510,2023-06-24,Rig403,106.0,1,11:06:01,1.02,103.92,0.38,0.41,-0.3199999999999999,21.27,ER,5.2,0.906,0.204,1.11,0.0
Y510,2023-06-25,Rig403,122.0,1,10:47:43,1.05,116.19,0.43,0.29,0.3399999999999999,21.35,ER,5.2,0.819,0.301,1.11,0.0099999999999997
Y510,2023-06-26,Rig403,120.0,1,10:35:43,1.04,115.38,0.56,0.32,0.34,21.38,JL,5.2,0.744,0.375,1.11,0.0089999999999998
Y510,2023-06-27,Rig403,107.0,1,10:43:06,1.04,102.88,0.58,0.38,0.01,21.61,JL,4.5,0.642,0.338,0.97,0.01
Y510,2023-06-28,Rig403,136.0,1,08:49:00,1.02,133.33,0.42,0.34,-0.4099999999999999,21.61,ER,4.5,0.642,0.332,0.97,0.004
Y510,2023-06-29,Rig403,176.0,1,10:30:40,1.32,133.33,0.4799999999999999,0.49,0.1599999999999999,21.35,JL,4.5,0.597,0.367,0.96,0.004
Y510,2023-06-30,Rig403,148.0,1,10:19:42,1.22,121.31,0.38,0.41,0.29,21.52,JL,4.5,0.699,0.27,0.97,-0.001
Y510,2023-07-01,Rig403,111.0,1,09:09:09,1.01,109.9,0.52,0.46,-0.22,21.4,ER,4.5,0.711,0.262,0.96,0.013
Y510,2023-07-02,Rig403,147.0,1,11:51:38,1.05,140.0,0.59,0.49,-0.0499999999999999,21.4,ER,4.5,0.585,0.383,0.96,0.008
Y510,2023-07-03,Rig403,148.0,1,10:50:40,1.05,140.95,0.4799999999999999,0.43,-0.22,21.19,JL,4.5,0.633,0.326,0.95,0.0090000000000001
Y510,2023-07-04,Rig403,175.0,1,08:40:08,1.01,173.27,0.56,0.37,-0.2099999999999999,21.37,ER,4.5,0.456,0.512,0.96,0.008
Y510,2023-07-05,Rig403,175.0,1,08:42:12,1.01,173.27,0.37,0.3,-0.39,21.43,ER,4.5,0.606,0.369,0.96,0.015
Y510,2023-07-06,,,0,,0.0,,,,,21.41,JL,4.5,0.966,0.0,0.96,0.006
Y511,2023-06-22,Rig404,159.0,1,10:17:52,1.02,155.88,0.9499999999999998,0.8600000000000001,0.0899999999999999,21.13,JL,5.0,0.723,0.336,1.06,-0.0010000000000001
Y511,2023-06-23,Rig404,163.0,1,10:28:38,1.01,161.39,0.74,0.88,0.61,21.4,JL,5.0,0.849,0.224,1.07,0.0029999999999998
Y511,2023-06-24,Rig404,160.0,1,11:06:00,1.03,155.34,0.8100000000000002,0.8699999999999999,0.0199999999999999,21.73,ER,5.0,0.816,0.272,1.09,-0.002
Y511,2023-06-25,Rig404,162.0,1,10:47:43,1.05,154.29,0.67,0.87,-0.2,21.52,ER,5.0,0.852,0.224,1.08,-0.004
Y511,2023-06-26,Rig404,135.0,1,10:35:32,1.04,129.81,0.83,0.83,0.2299999999999999,21.49,JL,5.0,0.78,0.304,1.07,0.014
Y511,2023-06-27,Rig404,133.0,1,10:43:08,1.04,127.88,0.83,0.82,-0.0999999999999999,21.56,JL,4.5,0.657,0.32,0.97,0.0070000000000001
Y511,2023-06-28,Rig404,193.0,1,08:48:59,1.01,191.09,0.7200000000000001,0.87,-0.04,21.8,ER,4.5,0.702,0.288,0.98,0.01
Y511,2023-06-29,Rig404,256.0,2,10:30:39,1.04,246.15,0.89828125,0.1781640625,0.1039453125,21.65,JL,4.5,0.0,0.0,0.97,-0.97
Y511,2023-06-30,Rig404,145.0,1,10:50:14,0.72,201.39,0.51,0.35,-0.3299999999999999,22.79,JL,4.5,0.549,0.48,1.03,-0.0010000000000001
Y511,2023-07-01,Rig404,197.0,1,09:09:09,1.02,193.14,0.46,0.54,-0.31,22.99,ER,4.5,0.636,0.41,1.03,0.016
Y511,2023-07-02,Rig404,248.0,1,11:51:40,1.04,238.46,0.47,0.78,-0.35,22.8,ER,4.5,0.768,0.26,1.03,-0.002
Y511,2023-07-03,Rig404,234.0,1,10:52:12,1.02,229.41,0.55,0.68,-0.01,22.65,JL,4.5,0.612,0.41,1.02,0.002
Y511,2023-07-04,Rig404,241.0,1,08:40:08,1.01,238.61,0.6,0.69,0.06,22.69,ER,4.5,0.576,0.45,1.02,0.006
Y511,2023-07-05,Rig404,253.0,1,08:42:11,1.01,250.5,0.53,0.6,-0.25,22.53,ER,4.5,0.489,0.53,1.01,0.0090000000000001
Y511,2023-07-06,Rig404,61.0,1,11:12:19,0.27,225.93,0.57,0.89,-0.0999999999999999,22.33,JL,4.5,0.966,0.05,1.0,0.016
Y512,2023-06-22,Rig405,159.0,1,10:18:25,1.01,157.43,0.56,0.46,0.2700000000000001,23.99,JL,5.0,0.84,0.371,1.2,0.0109999999999998
Y512,2023-06-23,Rig405,79.0,1,10:27:53,1.02,77.45,0.5,0.42,-0.09,24.2,JL,5.0,1.02,0.19,1.21,0.0
Y512,2023-06-24,Rig405,107.0,1,11:05:58,1.02,104.9,0.66,0.48,-0.01,24.26,ER,5.0,0.936,0.286,1.21,0.012
Y512,2023-06-25,Rig405,104.0,1,10:47:45,1.05,99.05,0.57,0.55,0.0499999999999999,24.32,ER,5.0,1.008,0.21,1.22,-0.002
Y512,2023-06-26,Rig405,106.0,1,10:35:23,1.04,101.92,0.4000000000000001,0.43,0.51,24.08,JL,5.0,1.008,0.196,1.2,0.004
Y512,2023-06-27,Rig405,108.0,1,10:43:12,1.03,104.85,0.7199999999999999,0.51,-0.0799999999999999,24.16,JL,4.5,0.792,0.304,1.09,0.006
Y512,2023-06-28,Rig405,106.0,1,08:48:58,1.02,103.92,0.57,0.45,-0.0499999999999999,24.23,ER,4.5,0.804,0.288,1.09,0.002
Y512,2023-06-29,Rig405,154.0,1,10:31:23,1.3,118.46,0.61,0.47,0.4499999999999999,24.07,JL,4.5,0.696,0.396,1.08,0.012
Y512,2023-06-30,Rig405,149.0,1,10:17:28,1.26,118.25,0.55,0.46,0.0399999999999999,24.2,JL,4.5,0.756,0.34,1.09,0.006
Y512,2023-07-01,Rig405,148.0,1,09:09:13,1.01,146.53,0.62,0.66,-0.2,24.07,ER,4.5,0.864,0.226,1.08,0.01
Y512,2023-07-02,Rig405,127.0,1,11:51:37,1.05,120.95,0.7,0.65,-0.13,23.97,ER,4.5,0.828,0.262,1.08,0.0099999999999997
Y512,2023-07-03,Rig405,132.0,1,10:50:11,1.05,125.71,0.64,0.6,0.17,23.89,JL,4.5,0.804,0.272,1.08,-0.004
Y512,2023-07-04,Rig405,119.0,1,08:40:06,1.01,117.82,0.59,0.63,0.1499999999999999,23.95,ER,4.5,0.864,0.216,1.08,0.0
Y512,2023-07-05,Rig405,133.0,1,08:42:09,1.01,131.68,0.69,0.53,0.01,24.09,ER,4.5,0.744,0.346,1.08,0.0099999999999997
Y512,2023-07-06,Rig405,156.0,1,10:21:29,1.12,139.29,0.59,0.44,-0.0799999999999999,23.93,JL,4.5,0.672,0.414,1.08,0.006
Y513,2023-06-22,Rig406,211.0,1,10:18:23,1.01,208.91,0.64,0.27,-0.08,24.5,JL,5.0,0.54,0.693,1.23,0.0030000000000001
Y513,2023-06-23,Rig406,202.0,1,10:28:46,1.01,200.0,0.57,0.39,-0.26,24.54,JL,5.0,0.732,0.497,1.23,-0.0009999999999998
Y513,2023-06-24,Rig406,204.0,1,11:05:58,1.02,200.0,0.6,0.38,-0.25,24.61,ER,5.0,0.696,0.539,1.23,0.0049999999999998
Y513,2023-06-25,Rig406,207.0,1,10:47:48,1.05,197.14,0.53,0.2,0.0999999999999999,24.5,ER,5.0,0.612,0.616,1.23,-0.002
Y513,2023-06-26,Rig406,194.0,1,10:36:08,1.03,188.35,0.55,0.38,0.0,24.58,JL,5.0,0.768,0.469,1.23,0.0070000000000001
Y513,2023-06-27,Rig406,183.0,1,10:43:27,1.03,177.67,0.53,0.28,-0.36,24.62,JL,4.5,0.624,0.49,1.11,0.0039999999999997
Y513,2023-06-28,Rig406,194.0,1,08:48:58,1.02,190.2,0.64,0.3,-0.13,24.58,ER,4.5,0.492,0.616,1.11,-0.002
Y513,2023-06-29,Rig406,218.0,1,10:31:18,1.3,167.69,0.59,0.44,-0.13,24.26,JL,4.5,0.588,0.511,1.09,0.0089999999999998
Y513,2023-06-30,Rig406,169.0,1,10:21:14,1.19,142.02,0.59,0.35,-0.14,24.13,JL,4.5,0.636,0.455,1.09,0.0009999999999998
Y513,2023-07-01,Rig406,172.0,1,09:09:13,1.01,170.3,0.6,0.42,0.06,24.0,ER,4.5,0.66,0.42,1.08,0.0
Y513,2023-07-02,Rig406,192.0,1,11:51:37,1.05,182.86,0.69,0.56,0.0499999999999999,23.81,ER,4.5,0.66,0.413,1.07,0.0029999999999998
Y513,2023-07-03,Rig406,175.0,1,10:51:00,1.04,168.27,0.55,0.5,-0.0699999999999999,23.7,JL,4.5,0.732,0.336,1.07,-0.002
Y513,2023-07-04,Rig406,192.0,1,08:40:05,1.01,190.1,0.56,0.57,0.0199999999999999,23.59,ER,4.5,0.744,0.322,1.06,0.006
Y513,2023-07-05,Rig406,151.0,1,08:42:09,1.01,149.5,0.61,0.53,-0.2099999999999999,23.5,ER,4.5,0.768,0.301,1.06,0.0089999999999998
Y513,2023-07-06,Rig406,148.0,1,10:22:42,1.1,134.55,0.61,0.62,0.2199999999999999,23.31,JL,4.5,0.816,0.238,1.05,0.0039999999999997
Y514,2023-06-22,Rig401,170.0,1,11:26:10,1.39,122.3,0.92,0.31,0.01,22.69,JL,5.5,0.0,1.296,1.25,0.046
Y514,2023-06-23,Rig401,102.0,1,11:34:59,1.03,99.03,0.48,0.57,-0.71,23.3,JL,5.5,1.032,0.252,1.28,0.004
Y514,2023-06-24,Rig401,148.0,1,12:45:38,0.84,176.19,0.47,0.44,0.2599999999999999,22.66,ER,5.5,0.78,0.468,1.25,-0.002
Y514,2023-06-25,Rig401,143.0,1,12:18:02,1.05,136.19,0.59,0.48,-0.16,22.56,ER,5.5,0.72,0.528,1.24,0.008
Y514,2023-06-26,Rig401,147.0,1,11:45:21,1.08,136.11,0.51,0.54,-0.26,22.59,JL,5.5,0.84,0.408,1.24,0.008
