animal_id,date,rigid,n_done_trials,n_sessions,start_time,train_dur_hrs,trial_rate,hit_rate,viol_rate,side_bias,mass,tech,percent_target,pub_volume,rig_volume,volume_target,water_diff
C222,2024-03-05,Rig25,237.0,1,19:07:05,3.06,77.45,0.78,0.11,-0.1099999999999999,525.0,KO,0.0,0.0,5.775,15.75,-9.975
C223,2024-03-04,Rig04,121.0,1,18:25:54,3.73,32.44,0.82,0.55,0.2199999999999999,477.0,ER,0.0,0.0,2.25,14.31,-12.06
C223,2024-03-05,Rig04,165.0,1,19:01:32,3.15,52.38,0.8799999999999999,0.34,0.08,478.0,KO,0.0,0.0,4.8,14.34,-9.54
C214,2024-03-06,Rig35,216.0,1,18:46:42,3.86,55.96,0.99,0.6,-0.01,461.0,KO,0.0,0.0,5.118,13.83,-8.712
C215,2024-03-06,Rig20,278.0,1,18:47:13,3.86,72.02,0.73,0.04,0.06,416.0,KO,0.0,0.0,10.67,12.48,-1.8100000000000005
C220,2024-03-06,Rig18,123.0,1,16:28:02,2.25,54.67,0.74,0.2,-0.02,482.0,KO,0.0,0.0,3.285,14.46,-11.175
C221,2024-03-06,Rig02,240.0,1,16:27:49,2.25,106.67,0.61,0.02,-0.1499999999999999,536.0,KO,0.0,0.0,6.48,16.08,-9.599999999999998
C222,2024-03-06,Rig25,323.0,1,18:51:11,3.81,84.78,0.75,0.25,-0.1099999999999999,527.0,KO,0.0,0.0,6.37,15.81,-9.44
C223,2024-03-06,Rig04,139.0,1,18:52:00,3.79,36.68,0.94,0.42,0.0299999999999999,480.0,KO,0.0,0.0,3.75,14.4,-10.65
C214,2024-03-07,Rig35,162.0,1,18:47:12,3.82,42.41,0.98,0.59,-0.02,468.0,KO,0.0,0.0,3.918,14.04,-10.122
C215,2024-03-07,Rig20,219.0,1,18:46:24,3.84,57.03,0.7200000000000001,0.04,0.14,418.0,KO,0.0,0.0,8.305,12.54,-4.234999999999999
C220,2024-03-07,Rig18,182.0,1,16:11:21,2.52,72.22,0.6,0.09,0.03,486.0,KO,0.0,0.0,4.5,14.58,-10.08
C221,2024-03-07,Rig02,218.0,1,16:11:06,2.52,86.51,0.61,0.02,-0.2299999999999999,539.0,KO,0.0,0.0,5.805,16.17,-10.365000000000002
C222,2024-03-07,Rig25,303.0,1,18:49:22,3.8,79.74,0.73,0.06,-0.08,527.0,KO,0.0,0.0,7.315,15.81,-8.495000000000001
C223,2024-03-07,Rig04,110.0,1,18:48:34,3.81,28.87,0.96,0.36,0.02,477.0,KO,0.0,0.0,3.35,14.31,-10.96
C214,2024-03-08,Rig35,197.0,1,18:55:01,3.86,51.04,0.99,0.63,0.0,464.0,KO,0.0,0.0,4.38,13.92,-9.54
C215,2024-03-08,Rig20,236.0,1,18:52:19,3.91,60.36,0.75,0.03,0.08,418.0,KO,0.0,0.0,9.515,12.54,-3.0249999999999986
C220,2024-03-08,Rig18,159.0,1,16:22:58,2.43,65.43,0.66,0.1,0.1099999999999999,490.0,KO,0.0,0.0,4.23,14.7,-10.47
C221,2024-03-08,Rig02,254.0,1,16:22:30,2.45,103.67,0.63,0.02,-0.03,531.0,KO,0.0,0.0,7.065,15.93,-8.864999999999998
C222,2024-03-08,Rig25,243.0,1,18:55:54,3.83,63.45,0.71,0.43,-0.2099999999999999,528.0,KO,0.0,0.0,3.465,15.84,-12.375
C223,2024-03-08,Rig04,169.0,1,18:56:25,3.83,44.13,0.91,0.37,0.0599999999999999,478.0,KO,0.0,0.0,4.8,14.34,-9.54
C214,2024-03-09,Rig35,87.0,1,18:45:02,3.59,24.23,0.99,0.55,0.0,472.0,AB,0.0,0.0,2.34,14.16,-11.82
C215,2024-03-09,Rig20,132.0,1,18:45:18,3.58,36.87,0.7,0.05,0.0499999999999999,420.0,AB,0.0,0.0,4.785,12.6,-7.814999999999999
C220,2024-03-09,Rig18,51.0,1,16:16:01,2.36,21.61,0.6,0.22,0.0,501.0,AB,0.0,0.0,1.08,15.03,-13.95
C221,2024-03-09,Rig02,182.0,1,16:15:51,2.36,77.12,0.59,0.03,0.02,550.0,AB,0.0,0.0,4.635,16.5,-11.865
C222,2024-03-09,Rig25,102.0,1,18:46:33,3.55,28.73,0.65,0.58,0.0,533.0,AB,0.0,0.0,0.98,15.99,-15.01
C223,2024-03-09,Rig04,54.0,1,18:46:25,3.55,15.21,0.92,0.33,0.0999999999999999,491.0,AB,0.0,0.0,1.65,14.73,-13.08
C214,2024-03-10,Rig35,152.0,1,18:37:10,3.81,39.9,0.99,0.47,0.0,467.0,AB,0.0,0.0,4.86,14.01,-9.15
C214,2024-03-11,Rig35,106.0,1,18:27:31,3.85,27.53,0.78,0.53,-0.18,469.0,ER,0.0,0.0,2.358,14.07,-11.712
C215,2024-03-10,Rig20,213.0,1,18:37:25,3.81,55.91,0.68,0.04,0.0999999999999999,415.0,AB,0.0,0.0,7.7,12.45,-4.749999999999999
C215,2024-03-11,Rig20,249.0,1,18:27:21,3.86,64.51,0.64,0.02,0.03,418.0,ER,0.0,0.0,8.58,12.54,-3.959999999999999
C220,2024-03-10,Rig18,193.0,1,16:23:30,2.13,90.61,0.61,0.07,0.04,491.0,AB,0.0,0.0,4.95,14.73,-9.78
C220,2024-03-11,Rig18,145.0,1,16:12:50,2.05,70.73,0.73,0.15,0.07,491.0,ER,0.0,0.0,4.05,14.73,-10.68
C221,2024-03-10,Rig02,233.0,1,16:23:12,2.13,109.39,0.61,0.02,-0.1099999999999999,533.0,AB,0.0,0.0,6.255,15.99,-9.735
C221,2024-03-11,Rig02,243.0,1,16:06:32,2.16,112.5,0.64,0.02,-0.0999999999999999,535.0,ER,0.0,0.0,6.93,16.05,-9.12
C222,2024-03-10,Rig25,207.0,1,18:38:10,3.78,54.76,0.73,0.07,-0.1999999999999999,526.0,AB,0.0,0.0,4.9,15.78,-10.88
C222,2024-03-11,Rig25,166.0,1,18:28:59,3.82,43.46,0.8,0.6,0.13,527.0,ER,0.0,0.0,1.855,15.81,-13.955
C223,2024-03-10,Rig04,192.0,1,18:38:01,3.79,50.66,0.9499999999999998,0.4000000000000001,-0.01,481.0,AB,0.0,0.0,5.5,14.43,-8.93
C223,2024-03-11,Rig04,153.0,1,18:29:04,3.81,40.16,0.8699999999999999,0.48,-0.08,481.0,ER,0.0,0.0,3.45,14.43,-10.98
C214,2024-03-12,Rig35,136.0,1,18:53:18,3.36,40.48,0.89,0.54,-0.04,467.0,KO,0.0,0.0,3.3,14.01,-10.71
C214,2024-03-13,Rig35,116.0,1,19:00:47,3.62,32.04,0.75,0.9,-0.26,470.0,KO,0.0,0.0,0.54,14.1,-13.56
C215,2024-03-12,Rig20,234.0,1,18:51:16,3.39,69.03,0.68,0.06,0.13,416.0,KO,0.0,0.0,8.25,12.48,-4.23
C215,2024-03-13,Rig20,246.0,1,18:59:57,3.64,67.58,0.73,0.04,0.12,423.0,KO,0.0,0.0,9.46,12.69,-3.229999999999998
C220,2024-03-12,Rig18,217.0,1,16:27:22,2.33,93.13,0.67,0.08,0.0899999999999999,487.0,KO,0.0,0.0,6.03,14.61,-8.579999999999998
C220,2024-03-13,Rig18,201.0,1,16:17:34,2.66,75.56,0.72,0.1,0.1199999999999999,496.0,KO,0.0,0.0,5.85,14.88,-9.03
C221,2024-03-12,Rig02,275.0,1,16:28:26,2.31,119.05,0.7,0.02,-0.0999999999999999,530.0,KO,0.0,0.0,8.55,15.9,-7.35
C221,2024-03-13,Rig02,302.0,1,16:16:57,2.67,113.11,0.69,0.02,-0.0599999999999999,538.0,KO,0.0,0.0,9.135,16.14,-7.005000000000001
C222,2024-03-12,Rig25,7.0,1,21:33:37,0.66,10.61,0.0,0.99,0.0,526.0,KO,0.0,0.0,0.0,15.78,-15.78
C222,2024-03-13,Rig25,216.0,1,19:10:32,3.47,62.25,0.74,0.43,-0.04,531.0,KO,0.0,0.0,3.185,15.93,-12.745
C223,2024-03-12,Rig04,251.0,1,18:54:26,3.32,75.6,0.94,0.42,0.0,480.0,KO,0.0,0.0,6.85,14.4,-7.550000000000001
C223,2024-03-13,Rig04,167.0,1,19:03:09,3.59,46.52,0.91,0.47,0.0699999999999999,481.0,KO,0.0,0.0,4.05,14.43,-10.38
C214,2024-03-14,Rig35,45.0,1,18:50:02,3.91,11.51,0.67,0.93,-0.67,467.0,KO,0.0,0.0,0.12,14.01,-13.89
C215,2024-03-14,Rig20,255.0,1,18:49:37,3.93,64.89,0.72,0.03,0.0999999999999999,420.0,KO,0.0,0.0,9.735,12.6,-2.865
C220,2024-03-14,Rig18,162.0,1,16:30:54,2.23,72.65,0.77,0.07,0.07,491.0,KO,0.0,0.0,5.22,14.73,-9.510000000000002
C221,2024-03-14,Rig02,262.0,1,16:30:01,2.25,116.44,0.68,0.02,0.0,538.0,KO,0.0,0.0,7.875,16.14,-8.265
C222,2024-03-14,Rig25,44.0,1,19:07:57,3.63,12.12,0.0,0.99,0.0,526.0,KO,0.0,0.0,0.0,15.78,-15.78
C223,2024-03-14,Rig04,103.0,1,18:51:45,3.9,26.41,0.77,0.42,-0.2299999999999999,483.0,KO,0.0,0.0,2.3,14.49,-12.19
C214,2024-03-15,Rig35,140.0,1,18:58:06,3.3,42.42,0.88,0.88,0.14,470.0,KO,0.0,0.0,0.9,14.1,-13.2
C214,2024-03-16,Rig35,153.0,1,18:40:09,3.56,42.98,0.81,0.5,-0.10999999999999999,471.0,AB,0.0,0.0,3.738,14.13,-10.392000000000001
C215,2024-03-15,Rig20,170.0,1,18:57:06,3.31,51.36,0.73,0.04,-0.020000000000000018,421.0,KO,0.0,0.0,6.545,12.63,-6.085000000000001
C215,2024-03-16,Rig20,225.0,1,18:40:22,3.55,63.38,0.76,0.2,0.010000000000000007,420.0,AB,0.0,0.0,7.59,12.6,-5.01
C220,2024-03-15,Rig18,215.0,1,16:35:33,2.31,93.07,0.69,0.08,0.12000000000000001,498.0,KO,0.0,0.0,6.075,14.94,-8.864999999999998
C220,2024-03-16,Rig18,120.0,1,16:17:56,2.27,52.86,0.62,0.29,0.10000000000000009,494.0,AB,0.0,0.0,2.385,14.82,-12.435
C221,2024-03-15,Rig02,261.0,1,16:35:52,2.3,113.48,0.73,0.01,-0.15999999999999992,535.0,KO,0.0,0.0,8.46,16.05,-7.59
C221,2024-03-16,Rig02,237.0,1,16:21:09,2.21,107.24,0.67,0.05,-0.13,542.0,AB,0.0,0.0,6.84,16.26,-9.420000000000002
C222,2024-03-15,Rig29,315.0,1,19:06:00,3.15,100.0,0.74,0.03,-0.16999999999999993,527.0,KO,0.0,0.0,7.91,15.81,-7.9
C222,2024-03-16,Rig08,343.0,1,18:41:11,3.53,97.17,0.77,0.01,-0.12,528.0,AB,0.0,0.0,9.1,15.84,-6.74
C223,2024-03-15,Rig04,173.0,1,18:59:15,3.26,53.07,0.97,0.56,-0.010000000000000009,478.0,KO,0.0,0.0,3.7,14.34,-10.64
C223,2024-03-16,Rig04,179.0,1,18:41:04,3.53,50.71,0.95,0.44,0.030000000000000027,480.0,AB,0.0,0.0,4.8,14.4,-9.600000000000001
