animal_id,date,rigid,n_done_trials,n_sessions,start_time,train_dur_hrs,trial_rate,hit_rate,viol_rate,side_bias,mass,tech,percent_target,pub_volume,rig_volume,volume_target,water_diff
R624,2023-10-24,Rig406,160.0,1,07:29:37,1.01,158.42,0.49,0.12,0.1,17.5,MH,4.0,0.06,0.6757,0.7,0.0357
R621,2023-10-25,Rig402,97.0,1,07:13:29,1.01,96.04,0.3899999999999999,0.23,-0.53,17.7,MH,4.0,0.441,0.3375,0.71,0.0685
R621,2023-10-26,Rig402,146.0,1,09:44:52,1.05,139.05,0.38,0.2,-0.4399999999999999,17.7,,4.0,0.243,0.5355,0.71,0.0685
R622,2023-10-25,Rig405,145.0,1,07:13:31,1.0,145.0,0.36,0.08,0.4299999999999999,19.4,MH,4.0,0.276,0.538,0.78,0.034
R622,2023-10-26,Rig405,145.0,1,09:44:47,1.05,138.1,0.31,0.16,0.5700000000000001,19.4,,4.0,0.381,0.435,0.78,0.036
R623,2023-10-25,Rig404,181.0,1,07:13:29,1.0,181.0,0.5,0.21,0.2799999999999999,17.5,MH,4.0,0.132,0.614,0.7,0.046
R623,2023-10-26,Rig404,179.0,1,09:44:51,1.05,170.48,0.53,0.16,0.0799999999999999,17.5,,4.0,0.06,0.6785,0.7,0.0384999999999999
R624,2023-10-25,Rig406,164.0,1,07:13:31,1.0,164.0,0.5,0.15,0.21,17.3,MH,4.0,0.096,0.6496,0.69,0.0555999999999999
R624,2023-10-26,Rig406,184.0,1,09:44:48,1.05,175.24,0.38,0.13,0.5800000000000001,17.3,,4.0,0.084,0.6583,0.69,0.0523
R621,2023-10-27,Rig402,134.0,1,06:12:25,1.07,125.23,0.44,0.16,-0.29,17.52,ER,4.0,0.24,0.5355,0.7,0.0755
R621,2023-10-28,Rig402,122.0,1,05:55:04,1.1,110.91,0.3,0.18,-0.56,17.55,ER,4.0,0.396,0.378,0.7,0.074
R621,2023-10-29,Rig402,120.0,1,09:39:02,1.07,112.15,0.25,0.18,-0.7099999999999999,17.72,ER,4.0,0.441,0.3384,0.71,0.0694
R621,2023-10-30,Rig402,156.0,1,09:53:19,1.06,147.17,0.42,0.2,-0.43,17.43,ER,4.0,0.186,0.5877,0.7,0.0737000000000001
R621,2023-10-31,Rig402,109.0,1,07:15:54,1.01,107.92,0.4,0.1499999999999999,-0.45,17.4,MH,4.0,0.36,0.4194,0.7,0.0794
R622,2023-10-27,Rig405,151.0,1,06:12:26,1.07,141.12,0.37,0.14,0.49,19.38,ER,4.0,0.279,0.538,0.78,0.037
R622,2023-10-28,Rig405,145.0,1,05:55:02,1.1,131.82,0.4,0.14,0.53,19.54,ER,4.0,0.273,0.538,0.78,0.031
R622,2023-10-29,Rig405,151.0,1,09:38:58,1.07,141.12,0.55,0.09,0.5,19.12,ER,4.0,0.033,0.785,0.76,0.058
R622,2023-10-30,Rig405,145.0,1,09:54:00,1.05,138.1,0.4699999999999999,0.17,0.3299999999999999,18.92,ER,4.0,0.189,0.624,0.76,0.0529999999999999
R622,2023-10-31,Rig405,109.0,1,07:15:56,1.01,107.92,0.53,0.14,0.2799999999999999,18.7,MH,4.0,0.285,0.531,0.75,0.066
R623,2023-10-27,Rig404,171.0,1,06:12:23,1.07,159.81,0.5,0.15,0.22,18.01,ER,4.0,0.144,0.605,0.72,0.029
R623,2023-10-28,Rig404,159.0,1,05:55:05,1.1,144.55,0.63,0.16,0.0899999999999999,18.38,ER,4.0,0.0,0.815,0.74,0.0749999999999999
R623,2023-10-29,Rig404,159.0,1,09:39:01,1.07,148.6,0.53,0.14,0.23,18.53,ER,4.0,0.084,0.6565,0.74,0.0004999999999999
R623,2023-10-30,Rig404,157.0,1,09:53:20,1.06,148.11,0.47,0.18,0.29,18.34,ER,4.0,0.18,0.56,0.73,0.01
R623,2023-10-31,Rig404,146.0,1,07:15:54,1.02,143.14,0.48,0.13,0.1699999999999999,18.2,MH,4.0,0.204,0.5365,0.73,0.0104999999999999
R624,2023-10-27,Rig406,150.0,1,06:12:26,1.07,140.19,0.42,0.15,0.0699999999999999,17.48,ER,4.0,0.18,0.5567,0.7,0.0366999999999999
R624,2023-10-28,Rig406,174.0,1,05:55:02,1.1,158.18,0.48,0.19,0.13,17.58,ER,4.0,0.084,0.6524,0.7,0.0363999999999999
R624,2023-10-29,Rig406,159.0,1,09:38:59,1.07,148.6,0.51,0.14,0.19,17.69,ER,4.0,0.072,0.6708,0.71,0.0327999999999999
R624,2023-10-30,Rig406,176.0,1,09:53:16,1.06,166.04,0.5,0.16,0.41,17.69,ER,4.0,0.0,0.7929,0.71,0.0829
R624,2023-10-31,Rig406,160.0,1,07:15:56,1.02,156.86,0.48,0.12,0.12,17.6,MH,4.0,0.096,0.6411,0.7,0.0371
R621,2023-11-01,Rig402,126.0,1,07:15:07,1.01,124.75,0.43,0.22,-0.22999999999999998,17.1,MH,4.0,0.294,0.4788,0.68,0.09279999999999988
R621,2023-11-02,Rig402,131.0,1,07:38:53,1.09,120.18,0.41,0.27,-0.36,17.09,ER,4.0,0.348,0.432,0.68,0.09999999999999998
R621,2023-11-03,Rig402,144.0,1,05:58:24,1.05,137.14,0.4600000000000001,0.21,-0.25,16.97,ER,4.0,0.201,0.5796,0.68,0.10059999999999991
R621,2023-11-04,Rig402,142.0,1,10:44:50,1.07,132.71,0.37,0.2,-0.6400000000000001,17.17,ER,4.0,0.294,0.4887,0.69,0.0927
R621,2023-11-05,Rig402,126.0,1,11:09:39,1.07,117.76,0.43,0.17,-0.39999999999999997,16.98,ER,4.0,0.264,0.5103,0.68,0.09429999999999994
R621,2023-11-06,Rig402,73.0,1,10:01:31,1.0,73.0,0.39,0.1,-0.4800000000000001,17.04,ER,4.0,0.48,0.2997,0.68,0.09970000000000001
R621,2023-11-07,Rig402,63.0,1,07:27:22,1.02,61.76,0.55,0.11,-0.27,17.0,MH,4.0,0.462,0.3195,0.68,0.10150000000000003
R621,2023-11-08,Rig402,57.0,1,07:12:46,1.02,55.88,0.46,0.12,-0.36000000000000004,17.0,MH,4.0,0.525,0.2502,0.68,0.09519999999999995
R621,2023-11-09,Rig402,101.0,1,06:46:50,1.07,94.39,0.45,0.25,-0.52,17.6,ER,4.0,0.405,0.3708,0.7,0.07580000000000009
R622,2023-11-01,Rig405,134.0,1,07:15:06,1.01,132.67,0.5,0.17,0.54,18.6,MH,4.0,0.228,0.585,0.74,0.07299999999999995
R622,2023-11-02,Rig405,157.0,1,07:38:55,1.09,144.04,0.46,0.19,0.15999999999999998,18.51,ER,4.0,0.189,0.632,0.74,0.08099999999999996
R622,2023-11-03,Rig405,127.0,1,05:58:26,1.05,120.95,0.6,0.29,0.2899999999999999,18.7,ER,4.0,0.24,0.571,0.75,0.06099999999999994
R622,2023-11-04,Rig405,118.0,1,10:57:09,0.86,137.21,0.47,0.19,0.49,18.8,ER,4.0,0.324,0.489,0.75,0.06299999999999994
R622,2023-11-05,Rig405,165.0,1,11:09:34,1.07,154.21,0.54,0.18,0.49,18.56,ER,4.0,0.024,0.788,0.74,0.07200000000000006
R622,2023-11-06,Rig405,151.0,1,10:01:27,1.0,151.0,0.58,0.23000000000000004,0.24000000000000002,18.49,ER,4.0,0.105,0.716,0.74,0.08099999999999996
R622,2023-11-07,Rig405,165.0,1,07:27:19,1.02,161.76,0.52,0.2,0.38999999999999996,18.3,MH,4.0,0.078,0.739,0.73,0.08699999999999997
R622,2023-11-08,Rig405,167.0,1,07:12:43,1.02,163.73,0.49,0.16,0.33,18.0,MH,4.0,0.081,0.739,0.72,0.09999999999999998
R622,2023-11-09,Rig405,157.0,1,06:46:51,1.07,146.73,0.66,0.13,0.32000000000000006,17.75,ER,4.0,0.0,0.941,0.71,0.23099999999999998
R623,2023-11-01,Rig404,165.0,1,07:15:10,1.01,163.37,0.5,0.21,0.32,18.0,MH,4.0,0.144,0.6,0.72,0.02400000000000002
R623,2023-11-02,Rig404,174.0,1,07:39:01,1.09,159.63,0.51,0.28,0.27999999999999997,18.1,ER,4.0,0.192,0.551,0.72,0.02300000000000013
R623,2023-11-03,Rig404,151.0,1,05:58:25,1.05,143.81,0.51,0.22,0.20000000000000007,18.16,ER,4.0,0.192,0.5485,0.73,0.010499999999999954
R623,2023-11-04,Rig404,164.0,1,10:44:51,1.07,153.27,0.55,0.13,0.35,18.49,ER,4.0,0.0,0.7495,0.74,0.009500000000000064
R623,2023-11-05,Rig404,174.0,1,11:09:38,1.07,162.62,0.53,0.17,-0.14,18.15,ER,4.0,0.204,0.536,0.73,0.010000000000000009
R623,2023-11-06,Rig404,165.0,1,10:01:29,1.0,165.0,0.53,0.19,0.52,18.49,ER,4.0,0.072,0.6755,0.74,0.007499999999999951
R623,2023-11-07,Rig404,159.0,1,07:27:23,1.02,155.88,0.59,0.18,0.26,18.3,MH,4.0,0.048,0.6985,0.73,0.01650000000000007
R623,2023-11-08,Rig404,164.0,1,07:12:51,1.02,160.78,0.62,0.15,0.14,17.9,MH,4.0,0.024,0.716,0.72,0.020000000000000018
R623,2023-11-09,Rig404,182.0,1,06:46:49,1.07,170.09,0.65,0.13,0.010000000000000009,18.14,ER,4.0,0.0,0.876,0.73,0.14600000000000002
R624,2023-11-01,Rig406,157.0,1,07:15:03,1.01,155.45,0.5,0.16,0.25999999999999995,17.3,MH,4.0,0.072,0.6719,0.69,0.05390000000000006
R624,2023-11-02,Rig406,168.0,1,07:38:55,1.09,154.13,0.53,0.18,0.38999999999999996,17.21,ER,4.0,0.0,0.8074,0.69,0.11740000000000006
R624,2023-11-03,Rig406,158.0,1,05:58:26,1.06,149.06,0.51,0.13,0.31,17.61,ER,4.0,0.024,0.7167,0.7,0.04070000000000007
R624,2023-11-04,Rig406,160.0,1,10:44:48,1.07,149.53,0.54,0.08,0.32000000000000006,17.83,ER,4.0,0.0,0.8549,0.71,0.14490000000000003
R624,2023-11-05,Rig406,149.0,1,11:09:35,1.07,139.25,0.64,0.17,0.21999999999999997,17.77,ER,4.0,0.0,0.8607,0.71,0.15070000000000006
R624,2023-11-06,Rig406,161.0,1,10:01:27,1.0,161.0,0.65,0.32,0.10999999999999999,17.74,ER,4.0,0.072,0.6671,0.71,0.029100000000000015
R624,2023-11-07,Rig406,156.0,1,07:27:18,1.02,152.94,0.59,0.15,0.19999999999999996,17.6,MH,4.0,0.0,0.7691,0.7,0.06910000000000005
R624,2023-11-08,Rig406,159.0,1,07:12:39,1.02,155.88,0.4699999999999999,0.12,0.2899999999999999,17.4,MH,4.0,0.072,0.6647,0.7,0.036699999999999955
R624,2023-11-09,Rig406,158.0,1,06:46:51,1.07,147.66,0.45000000000000007,0.18,0.39,17.61,ER,4.0,0.096,0.6463,0.7,0.042300000000000004
